title,link,score
"Speeding up PyTorch inference on Apple devices with AI-generated Metal kernels","https://gimletlabs.ai/blog/ai-generated-metal-kernels",186
"Passkeys and Modern Authentication","https://lucumr.pocoo.org/2025/9/2/passkeys/",186
"What to do with an old iPad","http://odb.ar/blog/2025/09/05/hosting-my-blog-on-an-iPad-2.html",185
"The key to getting MVC correct is understanding what models are","https://stlab.cc/tips/about-mvc.html",185
"Amazon RTO policy is costing it top tech talent, according to internal document","https://www.businessinsider.com/amazon-rto-policy-costing-it-top-tech-talent-ai-recruiters-2025-9",185
"Microsoft Azure: "Multiple international subsea cables were cut in the Red Sea"","https://azure.status.microsoft/en-gb/status",184
"Polars Cloud and Distributed Polars now available","https://pola.rs/posts/polars-cloud-launch/",182
"Airbus B612 Cockpit Font","https://github.com/polarsys/b612",181
"Garmin beats Apple to market with satellite-connected smartwatch","https://www.macrumors.com/2025/09/03/garmin-satellite-smartwatch/",180
"What is it like to be a bat?","https://en.wikipedia.org/wiki/What_Is_It_Like_to_Be_a_Bat%3F",180
"Classic 8×8-pixel B&W Mac patterns","https://www.pauladamsmith.com/blog/2025/09/classic-mac-patterns.html",180
"What is the origin of the private network address 192.168.*.*? (2009)","https://lists.ding.net/othersite/isoc-internet-history/2009/oct/msg00000.html",179
"Everything from 1991 Radio Shack ad I now do with my phone (2014)","https://www.trendingbuffalo.com/life/uncle-steves-buffalo/everything-from-1991-radio-shack-ad-now/",178
"Like humans, every tree has its own microbiome, a new study has found","https://www.nytimes.com/2025/08/27/science/biology-trees-microbiomes.html",178
"Eels are fish","https://eocampaign1.com/web-version?p=495827fa-8295-11f0-8687-8f5da38390bd&pt=campaign&t=1756227062&s=033ffe0494c7a7084332eb6e164c4feeeb6b4612e0de0df1aa1bf5fd59ce2d08",178
"Building the most accurate DIY CNC lathe in the world [video]","https://www.youtube.com/watch?v=vEr2CJruwEM",178
"SQLite's File Format","https://www.sqlite.org/fileformat.html",177
"Oldest recorded transaction","https://avi.im/blag/2025/oldest-txn/",177
"Cape Station, future home of an enhanced geothermal power plant, in Utah","https://www.gatesnotes.com/utahs-hottest-new-power-source-is-below-the-ground",177
"RubyMine is now free for non-commercial use","https://blog.jetbrains.com/ruby/2025/09/rubymine-is-now-free-for-non-commercial-use/",177
"Vijaye Raji to become CTO of Applications with acquisition of Statsig","https://openai.com/index/vijaye-raji-to-become-cto-of-applications-with-acquisition-of-statsig/",176
"Being good isn't enough","https://joshs.bearblog.dev/being-good-isnt-enough/",174
"Show HN: Open-sourcing our text-to-CAD app","https://github.com/Adam-CAD/CADAM",174
"UK Electricity Generation Map","https://www.energydashboard.co.uk/map",173
"The wall confronting large language models","https://arxiv.org/abs/2507.19703",170
"The demo scene is dying, but that's alright","https://www.datagubbe.se/sceneherit/",169
"Show HN: Semantic grep with local embeddings","https://github.com/BeaconBay/ck",169
"Poor man's bitemporal data system in SQLite and Clojure","https://www.evalapply.org/posts/poor-mans-time-oriented-data-system/index.html",169
"Forking Chrome to render in a terminal (2023)","https://fathy.fr/carbonyl",168
"Rasterizer: A GPU-accelerated 2D vector graphics engine in ~4k LOC","https://github.com/mindbrix/Rasterizer",167
"John Coltrane's Tone Circle","https://roelsworld.eu/blog-saxophone/coltrane-tone-circle/",167
"Reverse engineering Solos smart glasses","https://jfloren.net/b/2025/8/28/0",165
"Finding thousands of exposed Ollama instances using Shodan","https://blogs.cisco.com/security/detecting-exposed-llm-servers-shodan-case-study-on-ollama",165
"Zig Software Foundation 2025 Financial Report and Fundraiser","https://ziglang.org/news/2025-financials/",165
"Run a legal LTE network at home for $100","https://lantian.pub/en/article/modify-computer/legal-lte-network-at-home-for-100-bucks.lantian/",163
"Comic Sans typeball designed to work with the IBM Selectric typewriters","https://www.printables.com/model/441233-comic-sans-typeball-for-the-ibm-selectric-typewrit",160
"Effective learning: Rules of formulating knowledge (1999)","https://www.supermemo.com/en/blog/twenty-rules-of-formulating-knowledge",159
"Formatting code should be unnecessary","https://maxleiter.com/blog/formatting",157
"I should have loved electrical engineering","https://blog.tdhttt.com/post/love-ee/",157
"Evolving the OCaml Programming Language (2025) [pdf]","https://kcsrk.info/slides/Evolution_Ashoka_2025.pdf",157
"Show HN: Swimming in Tech Debt","https://helpthisbook.com/lou-franco/swimming-in-tech-debt",155
"Show HN: A roguelike game that runs inside Notepad++","https://github.com/thelowsunoverthemoon/NeuroPriest",155
"Thoughts on (Amazonian) leadership","https://www.daemonology.net/blog/2025-09-01-Thoughts-on-Amazonian-Leadership.html",155
"F-Droid site certificate expired","https://gitlab.com/fdroid/fdroid-website/-/issues/883",155
"One of Britain's largest stocks of second-hand books ever amassed","https://www.worldofinteriors.com/story/richard-axe-second-hand-books-yorkshire",153
"Kenvue stock drops on report RFK Jr will link autism to Tylenol during pregnancy","https://www.cnbc.com/2025/09/05/rfk-tylenol-autism-kenvue-stock-for-url.html",152
"Freeway guardrails are now a favorite target of thieves","https://laist.com/news/transportation/guardrails-aluminum-theft",152
"AR Fluid Simulation Demo","https://danybittel.ch/fluid",147
"Cache","https://developer.mozilla.org/en-US/docs/Web/API/Cache",147
"Shipping textures as PNGs is suboptimal","https://gamesbymason.com/blog/2025/stop-shipping-pngs/",142
"Steve Ballmer Interview","https://www.acquired.fm/episodes/the-steve-ballmer-interview",142
"SQL needed structure","https://www.scattered-thoughts.net/writing/sql-needed-structure/",141
"New knot theory discovery overturns long-held mathematical assumption","https://www.scientificamerican.com/article/new-knot-theory-discovery-overturns-long-held-mathematical-assumption/",141
"WinBoat: Run Windows apps on Linux with seamless integration","https://github.com/TibixDev/winboat",140
"Removing Guix from Debian","https://lwn.net/SubscriberLink/1035491/d8100135a8ae4246/",137
"TPDE-LLVM: Faster LLVM -O0 Back-End","https://discourse.llvm.org/t/tpde-llvm-10-20x-faster-llvm-o0-back-end/86664",137
"I have two Amazon Echos that I never use, but they apparently burn GBs a day","https://twitter.com/davepl1968/status/1963803025572770212",136
"Keyboards from my collection (2023)","https://aresluna.org/50-keyboards-from-my-collection/",136
"Novel hollow-core optical fiber transmits data faster with record low loss","https://phys.org/news/2025-09-hollow-core-optical-fiber-transmits.html",135
"Show HN: Lightweight tool for managing Linux virtual machines","https://github.com/ccheshirecat/flint",133
"A Random Walk in 10 Dimensions (2021)","https://galileo-unbound.blog/2021/06/28/a-random-walk-in-10-dimensions/",133
"Age verification doesn’t work","https://pornbiz.com/post/17/the_scam_of_age_verification",132
"A sunscreen scandal shocking Australia","https://www.bbc.com/news/articles/c4gzl41rpdqo",132
"The Color of the Future: A history of blue","https://www.hopefulmons.com/p/the-color-of-the-future",130
"Hitting Peak File IO Performance with Zig","https://steelcake.com/blog/nvme-zig/",127
"More and more people are tuning the news out: 'Now I don't have that anxiety","https://www.theguardian.com/society/ng-interactive/2025/sep/01/news-avoidance-high-anxiety",123
"How is Ultrassembler so fast?","https://jghuff.com/articles/ultrassembler-so-fast/",123
"Meschers: Geometry Processing of Impossible Objects","https://anadodik.github.io/publication/meschers/",122
"Postal traffic to US down by over 80% amid tariffs, UN says","https://www.dw.com/en/postal-traffic-to-us-down-by-over-80-amid-tariffs-un-says/a-73905988",122
"Ask HN: Who wants to be hired? (September 2025)","item?id=45093190",122
"Don't Build Multi-Agents","https://cognition.ai/blog/dont-build-multi-agents",122
"Search engine referral report for 2025 Q2","https://radar.cloudflare.com/reports/search-engine-market-share-2025-q2",122
"OSMAnd vs. Organic Maps","https://blog.firedrake.org/archive/2025/09/OSMAnd_vs_Organic_Maps.html",121
"Quirks of Common Lisp Types","https://www.fosskers.ca/en/blog/cl-type-quirks",120
"The Claude Code Framework Wars","https://shmck.substack.com/p/claude-code-framework-wars",119
"AI not affecting job market much so far, New York Fed says","https://money.usnews.com/investing/news/articles/2025-09-04/ai-not-affecting-job-market-much-so-far-new-york-fed-says",119
"The buyer-pull and seller-push theories of sales","https://howtogrow.substack.com/p/the-physics-of-sales",116
"Our love letter to Internet Relay Chat [video]","https://www.youtube.com/watch?v=6UbKenFipjo",115
"Intel Arc Pro B50 GPU Launched at $349 for Compact Workstations","https://www.guru3d.com/story/intel-arc-pro-b50-gpu-launched-at-for-compact-workstations/",114
"Poisoning Well","https://heydonworks.com/article/poisoning-well/",113
"Plastic Before Plastic: How gutta-percha shaped the 19th century","https://worldhistory.substack.com/p/plastic-before-plastic",113
"A Crack in the Cosmos","https://drb.ie/articles/a-crack-in-the-cosmos/",113
"How to build vector tiles from scratch","https://www.debuisne.com/writing/geo-tiles/",112
"Show HN: Writing Arabic in English","https://sherifelmetwally.com/writing/writing-arabic-in-english",111
"How big are our embeddings now and why?","https://vickiboykis.com/2025/09/01/how-big-are-our-embeddings-now-and-why/",111
"Google was down in eastern EU and Turkey","https://www.novinite.com/articles/234225/Google+Down+in+Eastern+Europe+%28UPDATED%29",111
"The Default Trap: Why Anthropic's Data Policy Change Matters","https://natesnewsletter.substack.com/p/the-default-trap-why-anthropics-data",111
"What Is Complexity in Chess?","https://lichess.org/@/Toadofsky/blog/what-is-complexity/pKo1swFh",110
"UK's largest battery storage facility at Tilbury substation","https://www.nationalgrid.com/national-grid-connects-uks-largest-battery-storage-facility-tilbury-substation",110
"GigaByte CXL memory expansion card with up to 512GB DRAM","https://www.gigabyte.com/PC-Accessory/AI-TOP-CXL-R5X4",109
"Inverting the Xorshift128 random number generator","https://littlemaninmyhead.wordpress.com/2025/08/31/inverting-the-xorshift128-random-number-generator/",108
"With AI Boom, Dell's Datacenter Biz Is Finally Bigger Than Its PC Biz","https://www.nextplatform.com/2025/08/29/with-ai-boom-dells-datacenter-biz-is-finally-bigger-than-its-pc-biz/",107
"US Visa Applications Must Be Submitted from Country of Residence or Nationality","https://travel.state.gov/content/travel/en/News/visas-news/adjudicating-nonimmigrant-visa-applicants-in-their-country-of-residence-sep-6-2025.html",106
"Installing UEFI Firmware on ARM SBCs","https://interfacinglinux.com/2025/08/25/edk2-uefi-for-the-rock-5-itx/",106
"Chicago has the most lead pipes in the nation","https://grist.org/accountability/chicago-lead-pipe-replacement-map-health/",105
"Google's new AI mode is good, actually","https://simonwillison.net/2025/Sep/7/ai-mode/",104
"Vetinari's Clock (2011)","https://www.waitingforfriday.com/?p=264",104
"A queasy selling of the family heirlooms","https://commonreader.wustl.edu/a-queasy-selling-of-the-family-heirlooms/",103
"Launch HN: VibeFlow (YC S25) – Web app generator with visual, editable workflows","item?id=45084759",103
"The hand-drawn hits that Hollywood isn't making","https://animationobsessive.substack.com/p/the-hand-drawn-hits-that-hollywood",103
"Indices, not Pointers","https://joegm.github.io/blog/indices-not-pointers/",103
"Show HN: Moribito – A TUI for LDAP Viewing/Queries","https://github.com/ericschmar/moribito",103
"ICPC 2025 World Finals Results","https://worldfinals.icpc.global/scoreboard/2025/index.html",103
"Nepal Bans 26 Social Media Platforms, Including Facebook and YouTube","https://www.nytimes.com/2025/09/07/world/asia/nepal-bans-social-media-platforms.html",101
"Electromechanical reshaping offers safer eye surgery","https://spectrum.ieee.org/electrochemistry-for-eye-surgeries",100
"AI is going great for the blind (2023)","https://robertkingett.com/posts/6230/",99
"The Expression Problem and its solutions (2016)","https://eli.thegreenplace.net/2016/the-expression-problem-and-its-solutions/",97
"Lisp interpreter with GC in <750 lines of Odin (and <500 lines of C)","https://github.com/krig/LISP",97
"Saquon Barkley is playing for equity","https://www.readtheprofile.com/p/saquon-barkley-investment-portfolio",97
"Taco Bell AI Drive-Thru","https://aidarwinawards.org/nominees/taco-bell-ai-drive-thru.html",96
"Sheafification – The optimal path to mathematical mastery: The fast track (2022)","https://sheafification.com/the-fast-track/",96
"The math of shuffling cards almost brought down an online poker empire","https://www.scientificamerican.com/article/how-the-math-of-shuffling-cards-almost-brought-down-an-online-poker-empire/",95
"All of our lives overlap in the Network Of Time","https://networkoftime.com/",95
"Red: A programming language inspired by REBOL","https://github.com/red/red",95
